_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
106.027083;+20.570278;    2650;2650; 43Zet Gem; 52973; 5742;Zet Gem  ;07 04 06.5;+20 34 13; 3.79; 0.79;  F7-G3Ib           ;*
105.214583;-51.402500;    2652;2652;          ; 53047;     ;Var?     ;07 00 51.5;-51 24 09; 5.14; 1.61;  M1III             ;*
105.756250;-23.833333;    2653;2653; 24Omi2CMa; 53138;     ;         ;07 03 01.5;-23 50 00; 3.02;-0.08;  B3Iab             ;*
105.939583;-15.633333;    2657;2657; 23Gam CMa; 53244;     ;         ;07 03 45.5;-15 38 00; 4.12;-0.12;  B8II              ;*
104.960417;-67.916111;    2662;2662;          ; 53501;     ;         ;06 59 50.5;-67 54 58; 5.17; 1.40;  K3III             ;*
106.011667;-42.337222;    2666;2666;          ; 53704;     ;Var?     ;07 04 02.8;-42 20 14; 5.20; 0.20;  Am                ;*
105.973750;-49.583889;    2672;2672;          ; 53811;     ;         ;07 03 53.7;-49 35 02; 4.93; 0.13;  A4IV              ;*
105.815000;-59.178056;    2674;2674;          ; 53921;     ;         ;07 03 15.6;-59 10 41; 5.50;-0.11;  B9IV              ;
106.669583;-11.294167;    2678;2678;          ; 53974; 5795;FN CMa   ;07 06 40.7;-11 17 39; 5.39; 0.05;  B0.5IV            ;*
106.076250;-56.749722;    2683;2683;          ; 54118;     ;V386 Car ;07 04 18.3;-56 44 59; 5.17;-0.04;  A0pSi             ;*
107.091667;+15.930833;    2684;2684; 45    Gem; 54131; 5812;         ;07 08 22.0;+15 55 51; 5.44; 1.03;  G8III             ;*
104.143333;-79.420278;    2689;2689;   The Men; 54239;     ;         ;06 56 34.4;-79 25 13; 5.45; 0.05;  B9.5V             ;
107.097917;-26.393333;    2693;2693; 25Del CMa; 54605;     ; 3424    ;07 08 23.5;-26 23 36; 1.84; 0.68;  F8Ia              ;*
107.913750;+39.320556;    2696;2696; 63    Aur; 54716;     ;         ;07 11 39.3;+39 19 14; 4.90; 1.45;  K4III-IIIa        ;
107.785000;+30.245278;    2697;2697; 46Tau Gem; 54719; 5846; 3437    ;07 11 08.4;+30 14 43; 4.41; 1.26;  K2-III            ;*
107.557083; -4.237222;    2701;2701; 20    Mon; 54810;     ;         ;07 10 13.7;-04 14 14; 4.92; 1.03;  K0III             ;
107.212917;-39.655833;    2702;2702;          ; 54893;     ; 3431    ;07 08 51.1;-39 39 21; 4.83;-0.18;  B2IV-V            ;*
108.347500;+51.428889;    2703;2703;          ; 54895;     ;UY Lyn   ;07 13 23.4;+51 25 44; 5.47; 1.67;  M3-III            ;*
107.848333; -0.301944;    2707;2707; 21    Mon; 55057;     ;V571 Mon ;07 11 23.6;-00 18 07; 5.45; 0.29;  A8Vn-F3Vn         ;*
107.580833;-27.491389;    2708;2708;          ; 55070;     ;         ;07 10 19.4;-27 29 29; 5.46; 1.00;  G8III             ;
107.966250; -0.492778;    2714;2714; 22Del Mon; 55185; 5864;         ;07 11 51.9;-00 29 34; 4.15;-0.01;  A2V               ;
108.978750;+59.637500;    2715;2715; 18    Lyn; 55280;     ;         ;07 15 54.9;+59 38 15; 5.20; 1.07;  K2III             ;
108.342917;+16.158889;    2717;2717; 51    Gem; 55383;     ;BQ Gem   ;07 13 22.3;+16 09 32; 5.00; 1.66;  M4IIIab           ;*
107.697917;-48.932222;    2719;2719;          ; 55526;     ;         ;07 10 47.5;-48 55 56; 5.14; 1.24;  K2III             ;*
108.065833;-40.498889;    2727;2727;          ; 55719;     ;Var?     ;07 12 15.8;-40 29 56; 5.31; 0.06;  A3pSrEuCr         ;*
108.583333; +3.111389;    2729;2729;          ; 55751;     ;         ;07 14 20.0;+03 06 41; 5.35; 1.19;  K2II              ;
107.187083;-70.498889;    2736;2736;   Gam2Vol; 55865;     ; 3448    ;07 08 44.9;-70 29 56; 3.78; 1.04;  K0III             ;*
108.140000;-46.759444;    2740;2740;          ; 55892;     ;QW Pup   ;07 12 33.6;-46 45 34; 4.49; 0.32;  F0IV              ;*
112.768333;+82.411389;    2742;2742;          ; 55966;     ;VZ Cam   ;07 31 04.4;+82 24 41; 4.96; 1.66;  M4IIIa            ;*
108.563333;-26.352500;    2745;2745; 27    CMa; 56014;     ;EW CMa   ;07 14 15.2;-26 21 09; 4.66;-0.19;  B3IIIe            ;*
108.305833;-45.183056;    2746;2746;          ; 56022;     ;OU Pup   ;07 13 13.4;-45 10 59; 4.89;-0.02;  A0pSi             ;*
108.385000;-44.639722;    2748;2748;          ; 56096;     ;L2 Pup   ;07 13 32.4;-44 38 23; 5.10; 1.56;  M5IIIe            ;*
108.702917;-26.772778;    2749;2749; 28Ome CMa; 56139;     ;Ome CMa  ;07 14 48.7;-26 46 22; 3.85;-0.17;  B2IV-Ve           ;*
109.632917;+49.465000;    2751;2751;          ; 56169;     ;         ;07 18 31.9;+49 27 54; 5.05; 0.08;  A4IIIn            ;
108.837500;-30.686389;    2756;2756;          ; 56342;     ;         ;07 15 21.0;-30 41 11; 5.36;-0.17;  B3V               ;*
109.060417;-15.585833;    2758;2758;          ; 56405;     ;         ;07 16 14.5;-15 35 09; 5.46; 0.08;  A2Vnp             ;*
108.659167;-48.271667;    2762;2762;          ; 56456;     ;         ;07 14 38.2;-48 16 18; 4.76;-0.10;  B8-9V             ;*
109.523333;+16.540278;    2763;2763; 54Lam Gem; 56537; 5961; 3512    ;07 18 05.6;+16 32 25; 3.58; 0.11;  A3V               ;*
109.153333;-23.315556;    2764;2764;          ; 56577; 5951; 3503    ;07 16 36.8;-23 18 56; 4.79; 1.71;  K3Ib-II           ;*
109.145833;-27.881111;    2766;2766;          ; 56618;     ;         ;07 16 35.0;-27 52 52; 4.64; 1.60;  M3III             ;*
109.206250;-36.592778;    2770;2770;          ; 56779;     ;Var?     ;07 16 49.5;-36 35 34; 5.03;-0.17;  B2IV-V            ;*
109.285833;-37.097500;    2773;2773;   Pi  Pup; 56855;     ; 3515    ;07 17 08.6;-37 05 51; 2.70; 1.62;  K3Ib              ;*
110.030833;+21.982222;    2777;2777; 55Del Gem; 56986; 5983;         ;07 20 07.4;+21 58 56; 3.53; 0.34;  F2IV              ;*
109.667917;-24.558889;    2781;2781; 29    CMa; 57060;     ;UW CMa   ;07 18 40.3;-24 33 32; 4.98;-0.15;  O7Ia:fp           ;*
109.676667;-24.954167;    2782;2782; 30Tau CMa; 57061; 5977; 3528    ;07 18 42.4;-24 57 15; 4.40;-0.15;  O9Ib              ;*
110.717083;+55.281389;    2784;2784; 19    Lyn; 57103; 6012;         ;07 22 52.1;+55 16 53; 5.45;     ;  B8V               ;*
109.713333;-26.585833;    2786;2786;          ; 57146;     ;         ;07 18 51.2;-26 35 09; 5.28; 0.96;  G2Ib              ;*
109.576667;-36.734167;    2787;2787;          ; 57150;     ;NV Pup   ;07 18 18.4;-36 44 03; 4.66;-0.10;  B2V+B3IVne        ;*
109.659167;-36.742778;    2790;2790;          ; 57219;     ;NW Pup   ;07 18 38.2;-36 44 34; 5.11;-0.16;  B2IVne            ;*
109.640000;-39.210278;    2791;2791;          ; 57240;     ;         ;07 18 33.6;-39 12 37; 5.25; 0.01;  A1V               ;
110.510833;+36.760556;    2793;2793; 65    Aur; 57264; 6009;         ;07 22 02.6;+36 45 38; 5.13; 1.08;  K0III             ;*
110.486667;+20.443611;    2795;2795; 56    Gem; 57423; 6016; 3550    ;07 21 56.8;+20 26 37; 5.10; 1.52;  M0IIIab           ;*
110.242500;-14.360000;    2796;2796;          ; 57478;     ;         ;07 20 58.2;-14 21 36; 5.45; 0.98; gG5                ;
109.207500;-67.957222;    2803;2803;   Del Vol; 57623;     ;         ;07 16 49.8;-67 57 26; 3.98; 0.79;  F6II              ;
111.035417;+40.672222;    2805;2805; 66    Aur; 57669;     ;         ;07 24 08.5;+40 40 20; 5.19; 1.23;  K1+IIIaCN1        ;
110.868750;+25.050556;    2808;2808; 57    Gem; 57727;     ;         ;07 23 28.5;+25 03 02; 5.03; 0.90;  G8III             ;*
110.556250;-19.016667;    2812;2812;          ; 57821;     ;         ;07 22 13.5;-19 01 00; 4.96;-0.04;  B7IV              ;
110.161250;-52.086111;    2815;2815;          ; 57917;     ;         ;07 20 38.7;-52 05 10; 5.39;-0.07;  B9II-III          ;
111.678333;+49.211389;    2818;2818; 21    Lyn; 58142;     ; 3585    ;07 26 42.8;+49 12 41; 4.64;-0.02;  A1V               ;*
110.752500;-31.923889;    2819;2819;          ; 58155;     ;         ;07 23 00.6;-31 55 26; 5.43;-0.15;  B5IIIn            ;*
111.242500;+11.669722;    2820;2820;  1    CMi; 58187;     ;         ;07 24 58.2;+11 40 11; 5.30; 0.10;  A5IV              ;
111.431667;+27.798056;    2821;2821; 60Iot Gem; 58207;     ;         ;07 25 43.6;+27 47 53; 3.79; 1.03;  G9IIIbHdel -1     ;*
110.871250;-27.834167;    2822;2822;          ; 58215;     ;         ;07 23 29.1;-27 50 03; 5.38; 1.53;  K2III             ;
110.882917;-32.202222;    2823;2823;          ; 58286;     ;         ;07 23 31.9;-32 12 08; 5.39;-0.18;  B3III-IV          ;*
111.167083;-16.201111;    2825;2825;          ; 58343;     ;FW CMa   ;07 24 40.1;-16 12 04; 5.33;-0.05;  B2.5IVe           ;*
111.023750;-29.303056;    2827;2827; 31Eta CMa; 58350;     ;         ;07 24 05.7;-29 18 11; 2.45;-0.08;  B5Ia              ;*
111.412083; +9.276111;    2828;2828;  2Eps CMi; 58367;     ;         ;07 25 38.9;+09 16 34; 4.99; 1.01;  G6.5IIb           ;*
111.182500;-31.808889;    2834;2834;          ; 58535;     ; 3584    ;07 24 43.8;-31 48 32; 5.35; 1.07;  G8II              ;*
111.787500; +8.289444;    2845;2845;  3Bet CMi; 58715;     ;Bet CMi  ;07 27 09.0;+08 17 22; 2.90;-0.09;  B8Ve              ;*
111.935000;+21.445000;    2846;2846; 63    Gem; 58728; 6089;         ;07 27 44.4;+21 26 42; 5.22; 0.39;  F5V+F5V           ;*
112.483333;+49.672500;    2849;2849; 22    Lyn; 58855;     ;         ;07 29 56.0;+49 40 21; 5.36; 0.45;  F6V               ;*
112.008750; +6.941944;    2851;2851;  5Eta CMi; 58923; 6101;         ;07 28 02.1;+06 56 31; 5.25; 0.22;  F0III             ;*
112.277917;+31.784444;    2852;2852; 62Rho Gem; 58946; 6109;         ;07 29 06.7;+31 47 04; 4.18; 0.32;  F0V               ;*
112.040833; +8.925556;    2854;2854;  4Gam CMi; 58972; 6100;         ;07 28 09.8;+08 55 32; 4.32; 1.43;  K3-IIIFe-0.5      ;*
112.335000;+28.118056;    2857;2857; 64    Gem; 59037;     ;         ;07 29 20.4;+28 07 05; 5.05; 0.11;  A4V               ;*
112.452917;+27.916111;    2861;2861; 65    Gem; 59148; 6119;         ;07 29 48.7;+27 54 58; 5.01; 1.11;  K2III             ;*
111.591250;-51.018333;    2862;2862;          ; 59219;     ;         ;07 26 21.9;-51 01 06; 5.10; 1.06;  K0III             ;
112.449167;+12.006667;    2864;2864;  6    CMi; 59294;     ; 3609    ;07 29 47.8;+12 00 24; 4.54; 1.28;  K1+IIIBa0.4       ;
112.464167;-23.024444;    2874;2874;          ; 59612;     ;         ;07 29 51.4;-23 01 28; 4.85; 0.23;  A5Ib              ;
112.273750;-38.812222;    2875;2875;          ; 59635;     ;         ;07 29 05.7;-38 48 44; 5.43;-0.16;  B5Vp              ;
112.951667;+17.086111;    2877;2877;          ; 59686;     ;         ;07 31 48.4;+17 05 10; 5.42; 1.13; gK2                ;
112.307500;-43.301389;    2878;2878;   Sig Pup; 59717;     ;         ;07 29 13.8;-43 18 05; 3.25; 1.51;  K5III             ;*
113.024583; +1.914444;    2880;2880;  7Del1CMi; 59881;     ;         ;07 32 05.9;+01 54 52; 5.25; 0.22;  F0III             ;
112.677083;-30.962222;    2881;2881;          ; 59890;     ;         ;07 30 42.5;-30 57 44; 4.65; 0.93;  G3Ib              ;
113.402083;+15.826667;    2886;2886; 68    Gem; 60107;     ; 3642    ;07 33 36.5;+15 49 36; 5.25; 0.05;  A1Vn              ;*
113.650000;+31.888611;    2890;2890; 66Alp Gem; 60178; 6175;         ;07 34 36.0;+31 53 19; 2.88; 0.04;  A2Vm              ;*
113.650000;+31.888333;    2891;2891; 66Alp Gem; 60179; 6175;YY Gem   ;07 34 36.0;+31 53 18; 1.98; 0.03;  A1V               ;*
113.786250;+30.961111;    2896;2896;          ; 60318; 6185;         ;07 35 08.7;+30 57 40; 5.33; 1.01;  K0III             ;*
113.449583;-14.523889;    2902;2902;          ; 60414;     ;KQ Pup   ;07 33 47.9;-14 31 26; 4.97; 1.41;  M2Iabpe+B2V       ;*
113.980417;+26.895833;    2905;2905; 69Ups Gem; 60522;     ; 3652    ;07 35 55.3;+26 53 45; 4.06; 1.54;  M0III-IIIb        ;*
113.513333;-22.296111;    2906;2906;          ; 60532;     ;         ;07 34 03.2;-22 17 46; 4.45; 0.51;  F6IV              ;*
113.845000;-28.369444;    2922;2922;          ; 60863; 6205;         ;07 35 22.8;-28 22 10; 4.64;-0.11;  B8V               ;*
114.319583; -4.111111;    2927;2927; 25    Mon; 61064;     ; 3665    ;07 37 16.7;-04 06 40; 5.13; 0.44;  F6III             ;*
114.791250;+34.584167;    2930;2930; 71Omi Gem; 61110;     ;         ;07 39 09.9;+34 35 03; 4.90; 0.40;  F3III             ;
113.915417;-52.533889;    2934;2934;          ; 61248;     ; 3661    ;07 35 39.7;-52 32 02; 4.94; 1.40;  K3III             ;*
114.342083;-34.968611;    2937;2937;          ; 61330;     ;         ;07 37 22.1;-34 58 07; 4.53;-0.09;  B8IV              ;*
114.869167;+17.674722;    2938;2938; 74    Gem; 61338;     ; 3671    ;07 39 28.6;+17 40 29; 5.05; 1.56;  K5IIIFe-0.5       ;*
114.825417; +5.225000;    2943;2943; 10Alp CMi; 61421; 6251; 3672    ;07 39 18.1;+05 13 30; 0.38; 0.42;  F5IV-V            ;*
114.575000;-25.364722;    2944;2944;          ; 61429; 6246;PU Pup   ;07 38 18.0;-25 21 53; 4.70;-0.11;  B8IV              ;*
115.751667;+58.710278;    2946;2946; 24    Lyn; 61497; 6285;         ;07 43 00.4;+58 42 37; 4.99; 0.08;  A3IVn             ;
114.705417;-26.801667;    2948;2948;          ; 61555; 6255; 3673    ;07 38 49.3;-26 48 06; 4.50;-0.17;  B6V               ;*
114.707500;-26.803611;    2949;2949;          ; 61556; 6255; 3673    ;07 38 49.8;-26 48 13; 4.62;     ;  B5IVn             ;*
115.096667;-15.263611;    2959;2959;          ; 61772;     ;         ;07 40 23.2;-15 15 49; 4.94; 1.56;  K3II              ;
114.864167;-38.308333;    2961;2961;          ; 61831;     ;         ;07 39 27.4;-38 18 30; 4.84;-0.19;  B2.5V             ;*
116.017500;+50.433889;    2969;2969;          ; 61931;     ;         ;07 44 04.2;+50 26 02; 5.27; 0.00;  A0IIIn            ;
115.311667; -9.551111;    2970;2970; 26Alp Mon; 61935;     ;         ;07 41 14.8;-09 33 04; 3.93; 1.02;  K0III             ;*
115.827917;+28.883611;    2973;2973; 75Sig Gem; 62044;     ;Sig Gem  ;07 43 18.7;+28 53 01; 4.28; 1.12;  K1III             ;*
115.315833;-38.533611;    2981;2981;          ; 62226;     ;         ;07 41 15.8;-38 32 01; 5.42;-0.15;  B5V               ;*
116.028750;+25.784167;    2983;2983; 76    Gem; 62285;     ; 3703    ;07 44 06.9;+25 47 03; 5.31; 1.54;  K4-5III           ;
116.111667;+24.398056;    2985;2985; 77Kap Gem; 62345; 6321;         ;07 44 26.8;+24 23 53; 3.57; 0.93;  G8IIIa            ;*
116.328750;+28.026111;    2990;2990; 78Bet Gem; 62509; 6335; 3712    ;07 45 18.9;+28 01 34; 1.14; 1.00;  K0IIIb            ;*
115.885000;-28.411111;    2993;2993;  1    Pup; 62576; 6324; 3708    ;07 43 32.4;-28 24 40; 4.59; 1.63;  K3Ib              ;
115.952083;-28.954722;    2996;2996;  3    Pup; 62623;     ;         ;07 43 48.5;-28 57 17; 3.96; 0.18;  A2Iabe            ;*
115.738333;-45.173333;    2998;2998;          ; 62644;     ;         ;07 42 57.2;-45 10 24; 5.06; 0.78;  G6IV              ;
116.663750;+37.517500;    2999;2999;          ; 62647;     ; 3721    ;07 46 39.3;+37 31 03; 5.18; 1.58;  M2IIIb            ;
115.924583;-40.933889;    3002;3002;          ; 62713;     ;         ;07 43 41.9;-40 56 02; 5.17; 1.10;  K1III             ;*
116.530833;+18.510000;    3003;3003; 81    Gem; 62721;     ;         ;07 46 07.4;+18 30 36; 4.88; 1.45;  K4III-IIIb        ;*
116.567500;+10.768333;    3008;3008; 11    CMi; 62832;     ; 3724    ;07 46 16.2;+10 46 06; 5.30; 0.01;  A1Vnn             ;
116.876250;+33.415556;    3013;3013; 80Pi  Gem; 62898; 6364; 3729    ;07 47 30.3;+33 24 56; 5.14; 1.60;  M1IIIa            ;*
116.509167; -6.772500;    3014;3014;          ; 62902;     ;         ;07 46 02.2;-06 46 21; 5.49; 1.38;  K5III             ;
116.487083;-14.563889;    3015;3015;  4    Pup; 62952;     ;         ;07 45 56.9;-14 33 50; 5.04; 0.33;  F0V               ;
116.313750;-37.968611;    3017;3017;          ; 63032;     ; 3723    ;07 45 15.3;-37 58 07; 3.61; 1.73;  K2.5Ib-II         ;*
116.395833;-34.173056;    3018;3018;          ; 63077;     ;         ;07 45 35.0;-34 10 23; 5.37; 0.60;  G0V               ;*
115.455000;-72.606111;    3024;3024;   Zet Vol; 63295;     ;         ;07 41 49.2;-72 36 22; 3.95; 1.04;  K0III             ;
116.986250;-12.193056;    3029;3029;  5    Pup; 63336; 6381;         ;07 47 56.7;-12 11 35; 5.48; 0.48; dF5                ;*
117.021667;-25.937222;    3034;3034;   Omi Pup; 63462; 6384; 3745    ;07 48 05.2;-25 56 14; 4.50;-0.05;  B0V:pe:           ;*
116.854167;-38.511111;    3035;3035;          ; 63465;     ;         ;07 47 25.0;-38 30 40; 5.08;-0.10;  B2.5III           ;*
116.881250;-46.608611;    3037;3037;          ; 63578;     ;         ;07 47 31.5;-46 36 31; 5.23;-0.14;  B1.5IV            ;
117.257083;-24.912222;    3043;3043;          ; 63660;     ;         ;07 49 01.7;-24 54 44; 5.33; 0.76;  G0III             ;
117.421667;-17.228333;    3044;3044;  6    Pup; 63697;     ;         ;07 49 41.2;-17 13 42; 5.18; 1.28;  K3III             ;
117.323750;-24.859722;    3045;3045;  7Xi  Pup; 63700; 6393;         ;07 49 17.7;-24 51 35; 3.34; 1.24;  G6Iab-Ib          ;*
117.084583;-47.077778;    3046;3046;          ; 63744;     ;         ;07 48 20.3;-47 04 40; 4.71; 1.06;  K0III             ;
117.309583;-46.373333;    3055;3055;          ; 63922;     ;         ;07 49 14.3;-46 22 24; 4.11;-0.18;  B0III             ;*
117.925000; +1.766944;    3059;3059; 13Zet CMi; 63975;     ;         ;07 51 42.0;+01 46 01; 5.14;-0.12;  B8II              ;*
117.942917;-13.898056;    3064;3064;  9    Pup; 64096; 6420;         ;07 51 46.3;-13 53 53; 5.17; 0.60;  G0V:              ;*
118.677917;+47.564722;    3066;3066; 26    Lyn; 64144;     ;         ;07 54 42.7;+47 33 53; 5.45; 1.46; gK4                ;
118.374167;+26.765833;    3067;3067; 83Phi Gem; 64145;     ;         ;07 53 29.8;+26 45 57; 4.97; 0.09;  A3V               ;
120.048750;+73.918056;    3075;3075;          ; 64307;     ;         ;08 00 11.7;+73 55 05; 5.41; 1.42;  K3III             ;
118.065417;-34.705278;    3079;3079;          ; 64379;     ;         ;07 52 15.7;-34 42 19; 5.01; 0.44;  F5V               ;*
118.054167;-40.575833;    3080;3080;          ; 64440;     ;         ;07 52 13.0;-40 34 33; 3.73; 1.04;  K1-2II+A0         ;*
121.196250;+79.479722;    3082;3082;          ; 64486;     ;         ;08 04 47.1;+79 28 47; 5.42;-0.06;  A0pSi             ;*
118.161250;-38.863056;    3084;3084;          ; 64503;     ;QZ Pup   ;07 52 38.7;-38 51 47; 4.49;-0.19;  B2.5V             ;*
118.264583;-36.363889;    3085;3085;          ; 64572;     ;         ;07 53 03.5;-36 21 50; 5.43; 1.16;  K0III             ;
118.916250;+19.883889;    3086;3086; 85    Gem; 64648;     ;         ;07 55 39.9;+19 53 02; 5.35;-0.04;  A0V s             ;
118.265417;-49.613056;    3089;3089;          ; 64740;     ;         ;07 53 03.7;-49 36 47; 4.63;-0.23;  B1.5Vp            ;*
118.325833;-48.103056;    3090;3090;          ; 64760;     ;         ;07 53 18.2;-48 06 11; 4.24;-0.14;  B0.5Ib            ;*
118.545833;-35.877500;    3091;3091;          ; 64802;     ;         ;07 54 11.0;-35 52 39; 5.49;-0.19;  B2V               ;*
119.214583;-22.880000;    3102;3102; 11    Pup; 65228;     ;         ;07 56 51.5;-22 52 48; 4.20; 0.72;  F7II              ;*
119.585833; +2.224722;    3110;3110; 14    CMi; 65345;     ;         ;07 58 20.6;+02 13 29; 5.29; 0.92;  K0III             ;
119.417083;-30.334722;    3113;3113;          ; 65456;     ; 3830    ;07 57 40.1;-30 20 05; 4.79; 0.15;  A2V               ;*
119.241250;-43.500278;    3114;3114;          ; 65460;     ;         ;07 56 57.9;-43 30 01; 5.35;-0.18;  B2.5V             ;
119.326667;-44.109722;    3116;3116;          ; 65551;     ;Var      ;07 57 18.4;-44 06 35; 5.09;-0.17;  B2.5IV            ;*
119.194583;-52.982222;    3117;3117;   Chi Car; 65575;     ;Chi Car  ;07 56 46.7;-52 58 56; 3.47;-0.18;  B3IVp             ;*
119.465833;-45.577778;    3121;3121;          ; 65685;     ;         ;07 57 51.8;-45 34 40; 5.17; 1.27;  K2III             ;
119.933750; -3.679722;    3122;3122; 27    Mon; 65695;     ;         ;07 59 44.1;-03 40 47; 4.93; 1.21;  K2III             ;
119.773750;-23.310556;    3123;3123; 12    Pup; 65699;     ;         ;07 59 05.7;-23 18 38; 5.11; 1.12; cK2                ;*
119.560000;-49.245000;    3129;3129;          ; 65818;     ;V Pup    ;07 58 14.4;-49 14 42; 4.41;-0.17;  B1Vp+B3IV:        ;*
119.966667;-18.399167;    3131;3131;          ; 65810;     ;         ;07 59 52.0;-18 23 57; 4.61; 0.08;  A2Vn              ;*
119.868333;-39.297222;    3140;3140;          ; 65925;     ;         ;07 59 28.4;-39 17 50; 5.24; 0.39;  F5III             ;
120.305417; -1.392500;    3141;3141; 28    Mon; 65953;     ;V645 Mon ;08 01 13.3;-01 23 33; 4.68; 1.49;  K4III             ;*
120.566250; +2.334444;    3145;3145;          ; 66141;     ;         ;08 02 15.9;+02 20 04; 4.39; 1.25;  K2III             ;
120.879583;+27.794167;    3149;3149;   Chi Gem; 66216;     ;         ;08 03 31.1;+27 47 39; 4.94; 1.12;  K1.5III           ;*
119.906667;-60.586944;    3153;3153;          ; 66342;     ;         ;07 59 37.6;-60 35 13; 5.17; 1.74;  M1.5IIa           ;*
120.083333;-63.567500;    3159;3159;          ; 66591;     ;         ;08 00 20.0;-63 34 03; 4.82;-0.17;  B3V               ;*
