_RAJ2000;_DEJ2000;recno;HR;Name;HD;ADS;VarID;RAJ2000;DEJ2000;Vmag;B-V;SpType;NoteFlag
044.957917;+47.220833;     885; 885;          ; 18474;     ;         ;02 59 49.9;+47 13 15; 5.47; 0.89;  G5:III*           ;*
044.802917;+21.340278;     887; 887; 48Eps Ari; 18519; 2257; 1001    ;02 59 12.7;+21 20 25; 4.63; 0.04;  A2V s             ;*
044.802917;+21.340278;     888; 888; 48Eps Ari; 18520; 2257; 1001    ;02 59 12.7;+21 20 25; 4.63; 0.04;  A2V s             ;*
045.217500;+52.351667;     890; 890;          ; 18537; 2270;         ;03 00 52.2;+52 21 06; 5.28;-0.05;  B7V               ;*
044.675000; -2.782500;     892; 892;          ; 18543;     ;         ;02 58 42.0;-02 46 57; 5.23; 0.00;  A2IV              ;
044.928750; +8.907500;     896; 896; 91Lam Cet; 18604;     ;         ;02 59 42.9;+08 54 27; 4.70;-0.12;  B6III             ;*
044.699167;-64.071389;     909; 909;   Bet Hor; 18866;     ;         ;02 58 47.8;-64 04 17; 4.99; 0.13;  A3-5IIIm:         ;
045.676250; -7.685278;     917; 917;  9Rho2Eri; 18953; 2312; 1024    ;03 02 42.3;-07 41 07; 5.32; 0.94;  K0II-III          ;*
046.385000;+56.705833;     918; 918;          ; 18970;     ;         ;03 05 32.4;+56 42 21; 4.76; 1.02;  G9.5III           ;
046.068333; -7.600833;     925; 925; 10Rho3Eri; 19107;     ;         ;03 04 16.4;-07 36 03; 5.26; 0.20;  A8V               ;
047.984583;+74.393611;     932; 932;          ; 19275;     ;         ;03 11 56.3;+74 23 37; 4.87; 0.02;  A2Vnn             ;
045.903333;-59.737778;     934; 934;   Mu  Hor; 19319;     ;         ;03 03 36.8;-59 44 16; 5.11; 0.34;  F0IV              ;
046.639583; -6.088611;     935; 935;          ; 19349;     ;         ;03 06 33.5;-06 05 19; 5.27; 1.60;  M3III             ;
047.822500;+39.611667;     947; 947; 28Ome Per; 19656;     ;         ;03 11 17.4;+39 36 42; 4.63; 1.11;  K1III             ;*
050.082083;+77.734722;     961; 961;          ; 19978; 2450; 1094    ;03 20 19.7;+77 44 05; 5.45; 0.19;  A6V               ;*
048.193333; -1.196111;     962; 962; 94    Cet; 19994; 2406;         ;03 12 46.4;-01 11 46; 5.06; 0.57;  F8V               ;*
049.050833;+50.937778;     969; 969;          ; 20123;     ;         ;03 16 12.2;+50 56 16; 5.03; 1.15;  G6Ib-IIa          ;*
048.725417;+21.044444;     972; 972; 58Zet Ari; 20150;     ;         ;03 14 54.1;+21 02 40; 4.89;-0.01;  A1V               ;
049.447500;+44.025000;     982; 982; 30    Per; 20315;     ;         ;03 17 47.4;+44 01 30; 5.47;-0.06;  B8V               ;*
048.958333; -8.819722;     984; 984; 13Zet Eri; 20320;     ; 1088    ;03 15 50.0;-08 49 11; 4.80; 0.23;  A5m               ;*
049.997500;+65.652222;     985; 985;          ; 20336;     ;BK Cam   ;03 19 59.4;+65 39 08; 4.84;-0.15;  B2.5Ven           ;*
049.657500;+50.222222;     987; 987; 29    Per; 20365;     ;         ;03 18 37.8;+50 13 20; 5.15;-0.06;  B3V               ;*
049.781667;+50.095000;     989; 989; 31    Per; 20418;     ;         ;03 19 07.6;+50 05 42; 5.03;-0.06;  B5V               ;*
049.682500;+34.222778;     991; 991;          ; 20468;     ;         ;03 18 43.8;+34 13 22; 4.82; 1.49;  K2IICN1           ;*
049.593333; -0.930278;     992; 992; 95    Cet; 20559; 2459; 1097    ;03 18 22.4;-00 55 49; 5.38; 1.04;  G9IV              ;*
049.592083;-22.511389;     994; 994; 15    Eri; 20610; 2463;         ;03 18 22.1;-22 30 41; 4.88; 0.90;  G6III             ;*
049.840417; +3.370278;     996; 996; 96Kap1Cet; 20630;     ; 1100    ;03 19 21.7;+03 22 13; 4.83; 0.68;  G5V               ;*
050.360417;+43.329444;    1002;1002; 32    Per; 20677;     ; 1107    ;03 21 26.5;+43 19 46; 4.95; 0.04;  A3V               ;
050.306667;+21.146944;    1005;1005; 61Tau1Ari; 20756;     ;         ;03 21 13.6;+21 08 49; 5.28;-0.07;  B5IV              ;*
051.168750;+64.586111;    1009;1009;          ; 20797;     ; 1121    ;03 24 40.5;+64 35 10; 5.23; 2.08;  M0II              ;
049.553750;-62.506389;    1010;1010;   Zet2Ret; 20807;     ;         ;03 18 12.9;-62 30 23; 5.24; 0.60;  G1V               ;*
050.805000;+49.213333;    1011;1011;          ; 20809;     ;         ;03 23 13.2;+49 12 48; 5.29;-0.07;  B5V               ;*
050.688333;+20.741944;    1015;1015; 63Tau2Ari; 20893;     ;         ;03 22 45.2;+20 44 31; 5.09; 1.24;  K3III             ;
051.077083;+24.724167;    1022;1022; 64    Ari; 21017;     ;         ;03 24 18.5;+24 43 27; 5.50; 1.19; gK4                ;
052.012917;+49.062778;    1034;1034;          ; 21278;     ;         ;03 28 03.1;+49 03 46; 4.98;-0.09;  B5V               ;*
052.478750;+58.878611;    1040;1040;          ; 21389;     ;         ;03 29 54.9;+58 52 43; 4.54; 0.56;  A0Ia              ;*
052.342083;+49.508889;    1044;1044; 34    Per; 21428; 2558;         ;03 29 22.1;+49 30 32; 4.67;-0.09;  B3V               ;*
052.500833;+55.451944;    1046;1046;          ; 21447; 2565; 1159    ;03 30 00.2;+55 27 07; 5.09; 0.05;  A1V               ;*
052.602083;+11.336389;    1061;1061;  4    Tau; 21686;     ;         ;03 30 24.5;+11 20 11; 5.14;-0.03;  A0Vn              ;
053.035833;+48.023611;    1063;1063;          ; 21699;     ;V396 Per ;03 32 08.6;+48 01 25; 5.47;-0.10;  B8IIIpMn          ;*
053.109583;+46.056944;    1069;1069; 36    Per; 21770;     ; 1182    ;03 32 26.3;+46 03 25; 5.31; 0.40;  F4III             ;
052.654583; -5.075278;    1070;1070; 17    Eri; 21790;     ;         ;03 30 37.1;-05 04 31; 4.73;-0.09;  B9V s             ;
052.344583;-62.937500;    1083;1083;   Kap Ret; 22001;     ;         ;03 29 22.7;-62 56 15; 4.72; 0.40;  F5IV-V            ;*
054.072500;-17.466944;    1100;1100; 20    Eri; 22470;     ;EG Eri   ;03 36 17.4;-17 28 01; 5.23;-0.13;  B9.5p             ;*
055.538750;+63.216667;    1105;1105;          ; 22649;     ;BD Cam   ;03 42 09.3;+63 13 00; 5.10; 1.63;  S3.5/2            ;*
054.273750;-40.274722;    1106;1106;          ; 22663;     ;         ;03 37 05.7;-40 16 29; 4.58; 1.04;  K1III             ;
055.593750;+33.965000;    1123;1123; 40    Per; 22951; 2699;         ;03 42 22.5;+33 57 54; 4.97;-0.01;  B0.5V             ;*
056.509583;+63.345000;    1129;1129;          ; 23089;     ;         ;03 46 02.3;+63 20 42; 4.80; 0.80;  G0III+A3V         ;*
055.562083;-31.938333;    1134;1134;   Del For; 23227;     ;         ;03 42 14.9;-31 56 18; 5.00;-0.16;  B5IV              ;
057.307500;+70.871111;    1138;1138;          ; 23277;     ;         ;03 49 13.8;+70 52 16; 5.44; 0.09;  A2m               ;*
056.200833;+24.289444;    1140;1140; 16    Tau; 23288;     ; 1262    ;03 44 48.2;+24 17 22; 5.46;-0.04;  B7IV              ;*
055.708750;-37.313611;    1143;1143;          ; 23319;     ;         ;03 42 50.1;-37 18 49; 4.59; 1.20;  K2.5III           ;
056.127083; -1.163056;    1146;1146; 24    Eri; 23363;     ;         ;03 44 30.5;-01 09 47; 5.25;-0.10;  B7V               ;
057.589583;+71.332222;    1148;1148;   Gam Cam; 23401;     ;         ;03 50 21.5;+71 19 56; 4.63; 0.03;  A2IVn             ;
056.418333; +6.050000;    1153;1153; 29    Tau; 23466; 2750;         ;03 45 40.4;+06 03 00; 5.35;-0.12;  B3V               ;*
057.087083;+23.421111;    1172;1172;          ; 23753;     ; 1321    ;03 48 20.9;+23 25 16; 5.45;-0.07;  B8V               ;*
057.067917;+11.143333;    1174;1174; 30    Tau; 23793; 2778; 1327    ;03 48 16.3;+11 08 36; 5.07;-0.13;  B3V+F5V           ;*
057.385833;+33.091389;    1177;1177; 42    Per; 23848;     ;V467 Per ;03 49 32.6;+33 05 29; 5.11; 0.07;  A3V               ;*
057.296667;+24.136667;    1180;1180; 28    Tau; 23862;     ;BU Tau   ;03 49 11.2;+24 08 12; 5.09;-0.08;  B8Vpe             ;*
056.915000;-23.874722;    1181;1181; 28Tau7Eri; 23878;     ;Var      ;03 47 39.6;-23 52 29; 5.24; 0.07;  A2                ;*
057.578750;+25.579444;    1188;1188;          ; 23985; 2799; 1366    ;03 50 18.9;+25 34 46; 5.26; 0.21;  A2V+A5V           ;*
057.147500;-37.622222;    1189;1189;          ; 24071;     ;         ;03 48 35.4;-37 37 20; 5.40; 0.01;  A1V               ;*
057.149583;-37.620556;    1190;1190;          ; 24072;     ; 1359    ;03 48 35.9;-37 37 14; 4.73;-0.03;  B9V               ;*
058.173333; -5.361389;    1202;1202; 30    Eri; 24388; 2832;         ;03 52 41.6;-05 21 41; 5.48;-0.10;  B8V               ;*
059.356250;+63.072222;    1204;1204;          ; 24479;     ;         ;03 57 25.5;+63 04 20; 5.03;-0.09;  B9.5V             ;
059.284583;+61.108889;    1205;1205;          ; 24480; 2867;         ;03 57 08.3;+61 06 32; 5.00; 1.45;  K3I-II+A3V:       ;*
058.992500;+47.871389;    1207;1207;          ; 24504;     ;         ;03 55 58.2;+47 52 17; 5.37;-0.08;  B6V               ;*
059.152083;+50.695278;    1210;1210; 43    Per; 24546;     ;         ;03 56 36.5;+50 41 43; 5.28; 0.41;  F5IV              ;*
058.572917; -2.954722;    1212;1212; 32    Eri; 24555; 2850;         ;03 54 17.5;-02 57 17; 4.79; 0.94;  G8III             ;*
058.427500;-24.612500;    1213;1213; 33Tau8Eri; 24587;     ;Tau8 Eri ;03 53 42.6;-24 36 45; 4.65;-0.13;  B6V               ;
058.412083;-34.732222;    1214;1214;          ; 24626;     ;         ;03 53 38.9;-34 43 56; 5.11;-0.13;  B6V               ;
059.119583;+35.081111;    1215;1215;          ; 24640;     ; 1418    ;03 56 28.7;+35 04 52; 5.49;-0.03;  B1.5V             ;*
062.511667;+80.698611;    1230;1230;          ; 25007; 2963;         ;04 10 02.8;+80 41 55; 5.10; 0.56;  G8III+A6V         ;*
059.981250;-24.016389;    1240;1240; 36Tau9Eri; 25267;     ;Tau9 Eri ;03 59 55.5;-24 00 59; 4.66;-0.13;  B6V+B9.5V         ;*
061.113333;+59.155556;    1242;1242;          ; 25291;     ;         ;04 04 27.2;+59 09 20; 5.06; 0.50;  F0II              ;
060.383333; -1.549722;    1244;1244; 35    Eri; 25340;     ;         ;04 01 32.0;-01 32 59; 5.28;-0.15;  B5V               ;*
059.686250;-61.400278;    1247;1247;   Del Ret; 25422;     ;         ;03 58 44.7;-61 24 01; 4.56; 1.62;  M2IIIab           ;
060.652917; -0.268889;    1249;1249;          ; 25457;     ;         ;04 02 36.7;-00 16 08; 5.38; 0.50;  F5V               ;
061.090417;+24.105833;    1252;1252; 36    Tau; 25555; 2965;         ;04 04 21.7;+24 06 21; 5.47; 0.86;  G0III+A4V         ;*
060.935833; +5.435556;    1253;1253; 40    Tau; 25558;     ;         ;04 03 44.6;+05 26 08; 5.33;-0.08;  B3V               ;*
060.985833; +8.197222;    1254;1254;          ; 25570;     ;         ;04 03 56.6;+08 11 50; 5.46; 0.37;  F2V               ;*
061.041250; +2.826944;    1257;1257;          ; 25621;     ;         ;04 04 09.9;+02 49 37; 5.36; 0.50;  F6IV              ;*
060.224167;-62.159444;    1264;1264;   Gam Ret; 25705;     ;Gam Ret  ;04 00 53.8;-62 09 34; 4.51; 1.65;  M4III             ;*
060.325833;-61.078889;    1266;1266;   Iot Ret; 25728;     ;         ;04 01 18.2;-61 04 44; 4.97; 1.42;  K4III             ;*
061.651667;+27.600000;    1268;1268; 41    Tau; 25823;     ;GS Tau   ;04 06 36.4;+27 36 00; 5.20;-0.13;  B9pSi             ;*
061.752083;+29.001389;    1269;1269; 42Psi Tau; 25867;     ;         ;04 07 00.5;+29 00 05; 5.23; 0.34;  F1V               ;
062.291667;+19.609167;    1283;1283; 43Ome1Tau; 26162;     ;         ;04 09 10.0;+19 36 33; 5.50; 1.07;  K2III             ;
062.707917;+26.480833;    1287;1287; 44    Tau; 26322;     ;IM Tau   ;04 10 49.9;+26 28 51; 5.41; 0.34;  F2IV-V            ;*
062.324167;-16.385833;    1288;1288;          ; 26326;     ;         ;04 09 17.8;-16 23 09; 5.37;-0.15;  B4V               ;
062.593750; -6.923889;    1290;1290; 37    Eri; 26409;     ;         ;04 10 22.5;-06 55 26; 5.44; 0.94;  G8III             ;
062.710833;-41.993611;    1302;1302;   Del Hor; 26612;     ;         ;04 10 50.6;-41 59 37; 4.93; 0.33;  A9V               ;*
067.500417;+83.340556;    1304;1304;          ; 26659;     ;         ;04 30 00.1;+83 20 26; 5.46; 0.87;  G8III             ;
063.722083;+40.483611;    1306;1306; 52    Per; 26673;     ;         ;04 14 53.3;+40 29 01; 4.71; 1.01;  G5Ib+A2V          ;*
063.387917; +7.716111;    1309;1309; 46    Tau; 26690; 3064;         ;04 13 33.1;+07 42 58; 5.29; 0.36;  F2V+F5V           ;*
063.485000; +9.263611;    1311;1311; 47    Tau; 26722; 3072;         ;04 13 56.4;+09 15 49; 4.84; 0.80;  G5III+A7V?        ;*
064.179583;+53.611944;    1314;1314;          ; 26764;     ;         ;04 16 43.1;+53 36 43; 5.19; 0.05;  A2Vn              ;
063.651250;+10.011111;    1315;1315;          ; 26793;     ;         ;04 14 36.3;+10 00 40; 5.22;-0.10;  B9Vn              ;
066.761667;+80.824167;    1317;1317;          ; 26836;     ;         ;04 27 02.8;+80 49 27; 5.43; 1.17; gG6                ;
063.598750;-10.256389;    1318;1318; 39    Eri; 26846; 3079;         ;04 14 23.7;-10 15 23; 4.87; 1.17;  K3III             ;*
064.560833;+50.295556;    1324;1324;          ; 26961;     ;b Per    ;04 18 14.6;+50 17 44; 4.61; 0.04;  A2V               ;*
065.167917;+65.140556;    1327;1327;          ; 27022;     ;         ;04 20 40.3;+65 08 26; 5.27; 0.81;  G5IIb             ;*
064.315000;+20.578611;    1329;1329; 50Ome2Tau; 27045;     ;Var?     ;04 17 15.6;+20 34 43; 4.94; 0.26;  A3m               ;*
064.805417;+50.048889;    1330;1330;          ; 27084;     ;         ;04 19 13.3;+50 02 56; 5.45; 0.22;  A7V               ;*
065.448333;+60.735556;    1335;1335;          ; 27245;     ; 1558    ;04 21 47.6;+60 44 08; 5.39; 1.49;  M0III             ;
064.858750;+21.142222;    1339;1339; 53    Tau; 27295;     ;         ;04 19 26.1;+21 08 32; 5.35;-0.08;  B9IV              ;*
063.702917;-62.191944;    1340;1340;          ; 27304;     ;         ;04 14 48.7;-62 11 31; 5.45; 1.10;  K0III             ;*
064.902917;+21.773611;    1341;1341; 56    Tau; 27309;     ;V724 Tau ;04 19 36.7;+21 46 25; 5.38;-0.14;  A0pSi             ;*
065.102500;+34.566667;    1343;1343; 54    Per; 27348;     ;         ;04 20 24.6;+34 34 00; 4.93; 0.94;  G8III             ;
065.088750;+27.350833;    1348;1348; 52Phi Tau; 27382; 3137;         ;04 20 21.3;+27 21 03; 4.95; 1.15;  K1III             ;*
065.388333;+46.498889;    1350;1350; 53    Per; 27396;     ;V469 Per ;04 21 33.2;+46 29 56; 4.85;-0.03;  B4IV              ;*
065.151250;+15.095278;    1356;1356; 58    Tau; 27459;     ;V696 Tau ;04 20 36.3;+15 05 43; 5.26; 0.22;  F0V               ;*
064.819167;-44.268056;    1364;1364;          ; 27588;     ;         ;04 19 16.6;-44 16 05; 5.34; 1.08;  K2III             ;*
065.162500;-20.639722;    1367;1367;          ; 27616;     ;         ;04 20 39.0;-20 38 23; 5.38;-0.02;  A2V               ;
065.645417;+25.629167;    1369;1369; 59Chi Tau; 27638; 3161;         ;04 22 34.9;+25 37 45; 5.37;-0.05;  B9V               ;*
066.024167;+17.443889;    1380;1380; 64Del2Tau; 27819;     ;         ;04 24 05.8;+17 26 38; 4.80; 0.15;  A7V               ;*
065.966250; +9.460833;    1381;1381; 66    Tau; 27820; 3182;         ;04 23 51.9;+09 27 39; 5.12; 0.07;  A3V               ;*
065.920000; -3.745556;    1383;1383; 42Xi  Eri; 27861;     ; 1590    ;04 23 40.8;-03 44 44; 5.17; 0.08;  A2V               ;*
066.354167;+22.199722;    1388;1388; 67Kap2Tau; 27946; 3201; 1594    ;04 25 25.0;+22 11 59; 5.28; 0.25;  A7V               ;*
066.526250;+31.438889;    1390;1390;          ; 27971;     ;         ;04 26 06.3;+31 26 20; 5.28; 0.97;  K1III             ;
065.472083;-63.386389;    1395;1395;   Eta Ret; 28093;     ;         ;04 21 53.3;-63 23 11; 5.24; 0.96;  G8III             ;*
066.651667;+14.713611;    1396;1396; 73Pi  Tau; 28100;     ;         ;04 26 36.4;+14 42 49; 4.69; 0.98;  G7IIIaFe-1        ;
067.110000;+16.359722;    1407;1407; 75    Tau; 28292;     ; 1609    ;04 28 26.4;+16 21 35; 4.97; 1.13;  K2III             ;*
067.209167;+13.047500;    1414;1414; 79    Tau; 28355;     ;         ;04 28 50.2;+13 02 51; 5.03; 0.23;  A7V               ;*
067.640417;+16.193889;    1427;1427;          ; 28527;     ; 1627    ;04 30 33.7;+16 11 38; 4.78; 0.17;  A6IV              ;*
067.662083;+15.691944;    1428;1428; 81    Tau; 28546;     ;         ;04 30 38.9;+15 41 31; 5.48; 0.26;  A5m               ;*
067.655417;+13.724444;    1430;1430; 83    Tau; 28556;     ;         ;04 30 37.3;+13 43 28; 5.40; 0.26;  F0V               ;*
067.969583; -0.043889;    1437;1437; 45    Eri; 28749;     ;         ;04 31 52.7;-00 02 38; 4.91; 1.32;  K3II-III          ;
067.708750;-44.953889;    1443;1443;   Del Cae; 28873;     ;Var?     ;04 30 50.1;-44 57 14; 5.07;-0.19;  B2IV-V            ;
068.462083;+14.844444;    1444;1444; 86Rho Tau; 28910;     ;Rho Tau  ;04 33 50.9;+14 50 40; 4.65; 0.25;  A8V               ;*
068.548333; -8.231389;    1451;1451; 47    Eri; 29064;     ;DV Eri   ;04 34 11.6;-08 13 53; 5.11; 1.70;  M3III             ;*
068.548750; -8.970278;    1452;1452;          ; 29065;     ;         ;04 34 11.7;-08 58 13; 5.26; 1.47;  K4III             ;
068.377500;-29.766667;    1453;1453; 50Ups1Eri; 29085;     ; 1650    ;04 33 30.6;-29 46 00; 4.51; 0.98;  K0IIICN-1         ;
069.992083;+53.473056;    1466;1466;  2    Cam; 29316; 3358;         ;04 39 58.1;+53 28 23; 5.35; 0.32;  A8V               ;*
069.977917;+53.079722;    1467;1467;  3    Cam; 29317; 3359; 1681    ;04 39 54.7;+53 04 47; 5.05; 1.07;  K0III             ;*
069.307083; +0.998333;    1469;1469;          ; 29335;     ; 1671    ;04 37 13.7;+00 59 54; 5.31;-0.12;  B7V               ;*
069.400417; -2.473333;    1474;1474; 51    Eri; 29391; 3350;         ;04 37 36.1;-02 28 24; 5.23; 0.28;  F0V               ;*
069.788333;+15.799722;    1478;1478; 91Sig1Tau; 29479;     ;         ;04 39 09.2;+15 47 59; 5.07; 0.15;  A4m               ;*
069.818750;+15.918056;    1479;1479; 92Sig2Tau; 29488;     ;         ;04 39 16.5;+15 55 05; 4.69; 0.15;  A5Vn              ;*
069.775833; +7.870833;    1480;1480;          ; 29499;     ;         ;04 39 06.2;+07 52 15; 5.39; 0.26;  A5m               ;*
069.723333;-12.123056;    1483;1483;          ; 29573;     ;         ;04 38 53.6;-12 07 23; 5.01; 0.07;  A2IV              ;
070.014167;+12.197778;    1484;1484; 93    Tau; 29589;     ;         ;04 40 03.4;+12 11 52; 5.46;-0.12;  B8IV              ;*
069.832083;-14.359167;    1487;1487;          ; 29613;     ;         ;04 39 19.7;-14 21 33; 5.45; 1.06;  K1IVa             ;
069.190000;-62.077500;    1492;1492;          ; 29712;     ;R Dor    ;04 36 45.6;-62 04 39; 5.40; 1.58;  M8eIII:           ;*
070.726250;+43.365000;    1494;1494; 59    Per; 29722;     ;         ;04 42 54.3;+43 21 54; 5.29; 0.00;  A1Vn              ;
070.514583;-37.144444;    1503;1503;   Bet Cae; 29992;     ;         ;04 42 03.5;-37 08 40; 5.05; 0.37;  F1V               ;
071.107500;+11.146111;    1507;1507;          ; 30034;     ; 1705    ;04 44 25.8;+11 08 46; 5.40; 0.25;  F0V               ;*
072.001250;+56.757222;    1511;1511;  4    Cam; 30121; 3432;         ;04 48 00.3;+56 45 26; 5.30; 0.25;  A3m               ;*
070.693333;-50.481389;    1516;1516;   Lam Pic; 30185;     ;         ;04 42 46.4;-50 28 53; 5.31; 0.98;  K0-1III           ;
071.507083;+11.705556;    1519;1519;          ; 30210;     ;         ;04 46 01.7;+11 42 20; 5.37; 0.19;  A2m               ;*
075.086250;+81.193889;    1523;1523;          ; 30338;     ;         ;05 00 20.7;+81 11 38; 5.07; 1.28;  K3III             ;
073.021667;+63.505278;    1527;1527;          ; 30442;     ;         ;04 52 05.2;+63 30 19; 5.44; 1.57;  M3IIIab           ;*
071.087917;-59.732778;    1530;1530;   Kap Dor; 30478;     ;Var      ;04 44 21.1;-59 43 58; 5.27; 0.20;  A8-9III-IV        ;
072.477500;+37.488333;    1533;1533;          ; 30504;     ;         ;04 49 54.6;+37 29 18; 4.88; 1.44;  K3.5IIIBa0.2:     ;*
072.843750;+18.839722;    1547;1547; 97    Tau; 30780;     ;V480 Tau ;04 51 22.5;+18 50 23; 5.10; 0.21;  A7IV-V            ;*
072.548333;-16.217222;    1549;1549; 60    Eri; 30814;     ; 1740    ;04 50 11.6;-16 13 02; 5.03; 0.98;  K0III             ;
073.158333;+36.703056;    1551;1551;  2    Aur; 30834;     ;         ;04 52 38.0;+36 42 11; 4.78; 1.41;  K2.5IIIbBa0.4     ;*
073.133333;+14.250556;    1556;1556;  4Omi1Ori; 30959;     ;Omi1 Ori ;04 52 32.0;+14 15 02; 4.74; 1.84;  S3.5/1-           ;*
073.345000; +2.508056;    1562;1562;  5    Ori; 31139;     ; 1755    ;04 53 22.8;+02 30 29; 5.33; 1.64;  M1III             ;
073.695417;+11.426111;    1569;1569;  6    Ori; 31283;     ;         ;04 54 46.9;+11 25 34; 5.19; 0.12;  A3V               ;
